el_fle-ext,hum_dep_ele,hum_pro_retra
133.61111136882138,41.82334146680202,61.055279180505764
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1942787887369,45.294492869875256,56.033787475266436
130.19548583710474,45.32095995144937,56.01972722510001
130.1966731150758,45.34732930605324,56.00575659635659
130.16917404746636,45.34732930605324,56.00575659635659
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.19222984249058,45.32087880030696,56.01980215320812
130.1942787887369,45.294492869875256,56.033787475266436
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.18264843239203,45.340880359907715,55.937713873549725
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.18264843239203,45.340880359907715,55.937713873549725
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1679940624477,45.32095995144937,56.01972722510001
130.1954422567591,45.32087880030696,56.01980215320812
130.18264843239203,45.340880359907715,55.937713873549725
130.1954422567591,45.32087880030696,56.01980215320812
130.1942787887369,45.294492869875256,56.033787475266436
130.18264843239203,45.340880359907715,55.937713873549725
130.1954422567591,45.32087880030696,56.01980215320812
130.18264843239203,45.340880359907715,55.937713873549725
130.18264843239203,45.340880359907715,55.937713873549725
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1629665379428,45.350145266649434,56.02836432127859
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.1954422567591,45.32087880030696,56.01980215320812
130.18571159644887,45.34091251764315,55.93749720632742
130.17527341952544,45.330979832278075,56.08611626589894
130.1954422567591,45.32087880030696,56.01980215320812
130.18571159644887,45.34091251764315,55.93749720632742
130.16917404746636,45.34732930605324,56.00575659635659
130.1954422567591,45.28052307846352,56.01980215320812
130.22294112596336,45.37528503368654,56.019821334203385
130.17208539154672,45.34885309396549,56.11094423084732
130.1954422567591,45.320954405776206,56.01953458547574
130.1954422567591,45.320954405776206,56.01953458547574
130.1629665379428,45.350220636157076,56.02809664056056
130.16302455513264,45.40454105777118,56.10546734847158
130.21204629184962,45.3146361036456,55.951409994900416
130.17329528590213,45.330251614998815,56.10802774261991
130.18405370962972,45.323908822997424,56.042015908410434
130.1222536694698,45.36047306515843,56.094584142577474
130.19553279507932,45.33463109397408,56.09683564575525
130.19553279507932,45.36613576511846,56.019334353650166
130.19553279507932,45.32098227429785,56.019344580766344
130.1547796175307,45.29079283292896,56.090501911919276
130.19553279507932,45.32099688269682,56.019334353650166
130.19553279507932,45.36613576511846,56.0081472751163
130.19553279507932,45.32099688269682,56.019334353650166
130.18528240388585,45.39544874399337,56.027959733047425
130.19553279507932,45.32099688269682,56.019334353650166
130.18273927813883,45.35052303748182,55.93751347742011
130.17329528590213,45.32099688269682,56.019334353650166
130.1222536694698,45.36048632715648,56.00579233889182
130.13970677575318,45.35055864378123,56.02613449790192
130.1222536694698,45.36048632715648,56.09457409296925
130.1645452798429,45.350352993273816,56.02824347895988
130.1547796175307,45.33112568886153,56.08586580040995
130.18528240388585,45.39544874399337,56.027959733047425
130.1423026061038,45.35040141485817,56.02819662214468
130.1423026061038,45.35040141485817,56.02819662214468
130.17472160201947,45.32114217817215,56.01968629135948
130.15208338988379,45.330438997799945,56.09934618254046
130.19103993203623,45.36038736449146,55.86859655383826
130.15978532697864,45.3845174868064,56.014258849784056
130.16185851614466,45.341144518807226,55.93759873170454
130.16185851614466,45.341144518807226,55.93759873170454
130.176443270726,45.32356542639613,55.857418087114795
130.2101559150025,45.34107309133063,55.93751905043314
130.18264843239203,45.34107309133063,55.93751905043314
130.14117366844135,45.360470835553656,56.095098529575694
130.1960821748373,45.31682939385482,56.096521019176436
130.14445282550327,45.36052684668471,56.09483810349913
130.14445282550327,45.315403261379345,56.0945512554117
130.18264843239203,45.34107309133063,55.93751905043314
130.1851919270906,45.35038167926828,56.01704306677179
130.17236525127723,45.37034843682889,55.94614056715761
130.22289255315135,45.28052293392446,56.02409868029517
130.1851919270906,45.31000217836262,56.032578280699056
130.18640743209815,45.42174016438895,56.003084174235624
130.1851919270906,45.35043009954774,56.01425311324324
130.21764057842861,45.321170905667,56.108119532751346
130.22286912563573,45.3210583034288,56.01976866826112
130.24511364054388,45.3210583034288,56.01976866826112
130.21264898063944,45.35032417898054,56.0283310406801
130.24511364054388,45.28059376626203,56.01979807818172
130.21264898063944,45.35032417898054,56.01437033915555
